config,model,mae,rmse,epochs,window,hidden_size,lr,batch_size
combined,LSTM_Attn,0.038811985180472006,0.052817006016663566,10,3,64,0.0005,16
combined,GRU,0.038459987834286294,0.05290666856448027,10,3,64,0.0005,16
combined,CNN,0.04696161927324908,0.0639984803718541,10,3,64,0.0005,16
combined,LSTM,0.039438183356264214,0.05330870758267583,10,3,64,0.0005,32
combined,LSTM_Attn,0.038354372730679355,0.052457842699994574,10,3,64,0.0005,32
combined,GRU,0.03777519564472401,0.05248917254431721,10,3,64,0.0005,32
combined,CNN,0.04492518902167044,0.05893618102509527,10,3,64,0.0005,32
combined,LSTM,0.03720627641201819,0.05150626800312402,10,3,128,0.001,8
combined,LSTM_Attn,0.03776040776416668,0.051719120251149775,10,3,128,0.001,8
combined,GRU,0.03711586327185989,0.051742979299319924,10,3,128,0.001,8
combined,CNN,0.04220725865284344,0.05700310202101056,10,3,128,0.001,8
combined,LSTM,0.037762626961203354,0.0524006982838295,10,3,128,0.001,16
combined,LSTM_Attn,0.038780858788535225,0.052957937818199054,10,3,128,0.001,16
combined,GRU,0.037371115652275196,0.05216507322755816,10,3,128,0.001,16
combined,CNN,0.0432305219461091,0.05947600025001362,10,3,128,0.001,16
combined,LSTM,0.0375320370596648,0.05211201567411717,10,3,128,0.001,32
combined,LSTM_Attn,0.03823883952242286,0.05230901447869044,10,3,128,0.001,32
combined,GRU,0.0386517403927859,0.052811747968761896,10,3,128,0.001,32
combined,CNN,0.04400919704923524,0.059290986163091884,10,3,128,0.001,32
combined,LSTM,0.038046625153923326,0.05231071562348268,10,3,128,0.0005,8
combined,LSTM_Attn,0.03814168820959941,0.05221860547128005,10,3,128,0.0005,8
combined,GRU,0.03849897626058684,0.05265615400701174,10,3,128,0.0005,8
combined,CNN,0.042206304770184756,0.056084535441723884,10,3,128,0.0005,8
combined,LSTM,0.03792858860542507,0.05225804720166261,10,3,128,0.0005,16
combined,LSTM_Attn,0.03838632891239072,0.05243972416291992,10,3,128,0.0005,16
combined,GRU,0.03913120270521256,0.05369642418959791,10,3,128,0.0005,16
combined,CNN,0.043189188375196946,0.05970197649361778,10,3,128,0.0005,16
combined,LSTM,0.03802636323630505,0.052191325076356966,10,3,128,0.0005,32
combined,LSTM_Attn,0.038571431373112385,0.05268250332865815,10,3,128,0.0005,32
combined,GRU,0.037864215900986486,0.05194526255319678,10,3,128,0.0005,32
combined,CNN,0.05784882904532745,0.07339063950757432,10,3,128,0.0005,32
combined,LSTM,0.038173509456672174,0.05272338510629774,10,3,256,0.001,8
combined,LSTM_Attn,0.03849615964073782,0.052628766066458915,10,3,256,0.001,8
combined,GRU,0.038871271193302,0.05353448568944055,10,3,256,0.001,8
combined,CNN,0.041946724801633736,0.05630424994929584,10,3,256,0.001,8
combined,LSTM,0.03710004375084826,0.05191226858451446,10,3,256,0.001,16
combined,LSTM_Attn,0.038168252698985404,0.05225108145507258,10,3,256,0.001,16
combined,GRU,0.03868767973852658,0.05308845798240642,10,3,256,0.001,16
combined,CNN,0.04458370963588907,0.061148187939720634,10,3,256,0.001,16
combined,LSTM,0.03715893754993202,0.05182222529876597,10,3,256,0.001,32
combined,LSTM_Attn,0.03774244334416296,0.052235526414127695,10,3,256,0.001,32
combined,GRU,0.03833926908396852,0.05249501769012217,10,3,256,0.001,32
combined,CNN,0.042010104818916844,0.058324013692325066,10,3,256,0.001,32
combined,LSTM,0.03810361761205577,0.05236055132591808,10,3,256,0.0005,8
combined,LSTM_Attn,0.0385875282515638,0.05267120969391403,10,3,256,0.0005,8
combined,GRU,0.03882135452780217,0.05322165620616413,10,3,256,0.0005,8
combined,CNN,0.044781840920285386,0.05860822310725615,10,3,256,0.0005,8
combined,LSTM,0.037963093653531815,0.05208706361027591,10,3,256,0.0005,16
combined,LSTM_Attn,0.03889558977179217,0.05288544637481816,10,3,256,0.0005,16
combined,GRU,0.03837218303553003,0.052808578397060074,10,3,256,0.0005,16
combined,CNN,0.04087173008957552,0.05443160761208101,10,3,256,0.0005,16
combined,LSTM,0.03826263699977589,0.05246817400992745,10,3,256,0.0005,32
combined,LSTM_Attn,0.03789299134199993,0.051993237197571124,10,3,256,0.0005,32
combined,GRU,0.03734347315637009,0.05166777888997788,10,3,256,0.0005,32
combined,CNN,0.04893907550969299,0.06346521972866953,10,3,256,0.0005,32
combined,LSTM,0.03806192788218099,0.05221721067693547,10,7,32,0.001,8
combined,LSTM_Attn,0.0385489189015983,0.052612889847817874,10,7,32,0.001,8
combined,GRU,0.038362237526223295,0.05232330551201683,10,7,32,0.001,8
combined,CNN,0.04561219747521806,0.06175833391571389,10,7,32,0.001,8
combined,LSTM,0.03937701494693261,0.05355995322224053,10,7,32,0.001,16
combined,LSTM_Attn,0.03875536062164951,0.052651850822321836,10,7,32,0.001,16
combined,GRU,0.03860369823448622,0.05276977349289804,10,7,32,0.001,16
combined,CNN,0.05264172387567228,0.07632643840449647,10,7,32,0.001,16
combined,LSTM,0.03887723732874204,0.05290316152237118,10,7,32,0.001,32
combined,LSTM_Attn,0.039207098531498355,0.053038846674702864,10,7,32,0.001,32
combined,GRU,0.03889716672395419,0.05345653235879362,10,7,32,0.001,32
combined,CNN,0.042841340801377206,0.0597188729227698,10,7,32,0.001,32
combined,LSTM,0.03833318486517548,0.05245783154697656,10,7,32,0.0005,8
combined,LSTM_Attn,0.03889993173970889,0.05281851884705331,10,7,32,0.0005,8
combined,GRU,0.03799967027692113,0.05189571848831261,10,7,32,0.0005,8
combined,CNN,0.052564579243863416,0.06922560804851297,10,7,32,0.0005,8
combined,LSTM,0.03892249358479436,0.05273336062971357,10,7,32,0.0005,16
combined,LSTM_Attn,0.039423621977062735,0.05341534723691752,10,7,32,0.0005,16
combined,GRU,0.038364270049796756,0.05286712123976085,10,7,32,0.0005,16
combined,CNN,0.05061534043300699,0.06679645220032612,10,7,32,0.0005,16
combined,LSTM,0.03861649801934088,0.05264930810880656,10,7,32,0.0005,32
combined,LSTM_Attn,0.038382742152654206,0.052481242286031834,10,7,32,0.0005,32
combined,GRU,0.03898703948411248,0.053176092488787234,10,7,32,0.0005,32
combined,CNN,0.05379749419396371,0.07405550721333366,10,7,32,0.0005,32
combined,LSTM,0.03853777213582791,0.052709395410435726,10,7,64,0.001,8
combined,LSTM_Attn,0.038962400618321034,0.05292028371985512,10,7,64,0.001,8
combined,GRU,0.03811569286723655,0.05234072041042601,10,7,64,0.001,8
combined,CNN,0.05065404239841701,0.06760823848624016,10,7,64,0.001,8
combined,LSTM,0.03895807543937714,0.052959440780218366,10,7,64,0.001,16
combined,LSTM_Attn,0.03927816943260331,0.0531463781257298,10,7,64,0.001,16
combined,GRU,0.03908414799721009,0.05299707984565384,10,7,64,0.001,16
combined,CNN,0.05146158104288075,0.06830599781925546,10,7,64,0.001,16
combined,LSTM,0.03856513890429635,0.052607930707017546,10,7,64,0.001,32
combined,LSTM_Attn,0.03882826419986817,0.05281293754969088,10,7,64,0.001,32
combined,GRU,0.03787748359443515,0.05204596953425475,10,7,64,0.001,32
combined,CNN,0.048804485275993584,0.06810651650422944,10,7,64,0.001,32
combined,LSTM,0.03816352322422282,0.05212019482248654,10,7,64,0.0005,8
combined,LSTM_Attn,0.03842323566295181,0.052460953327530487,10,7,64,0.0005,8
combined,GRU,0.038054856782823034,0.052366438071650444,10,7,64,0.0005,8
combined,CNN,0.062348227898269895,0.0882790771207345,10,7,64,0.0005,8
combined,LSTM,0.03835783346400649,0.05244557384080386,10,7,64,0.0005,16
combined,LSTM_Attn,0.03852763677396767,0.05257578227060408,10,7,64,0.0005,16
combined,GRU,0.03844733870572345,0.05269523678459888,10,7,64,0.0005,16
combined,CNN,0.049237714483281146,0.06679000447834599,10,7,64,0.0005,16
combined,LSTM,0.038510893675535625,0.0525758530344053,10,7,64,0.0005,32
combined,LSTM_Attn,0.038394536457560524,0.05250511334504149,10,7,64,0.0005,32
combined,GRU,0.03919542924631574,0.05298235451819097,10,7,64,0.0005,32
combined,CNN,0.056520523268138854,0.0748251611162343,10,7,64,0.0005,32
combined,LSTM,0.038031393764134065,0.052544116773818726,10,7,128,0.001,8
combined,LSTM_Attn,0.038893893075522976,0.05282264981933935,10,7,128,0.001,8
combined,GRU,0.038303173367065575,0.052619896827237965,10,7,128,0.001,8
combined,CNN,0.046240302953568534,0.06245815592281669,10,7,128,0.001,8
combined,LSTM,0.03814514290228929,0.05246685609256254,10,7,128,0.001,16
combined,LSTM_Attn,0.03985404240588108,0.05376237245817023,10,7,128,0.001,16
combined,GRU,0.03850840928569046,0.05256685703883016,10,7,128,0.001,16
combined,CNN,0.042686942246902636,0.0577260729839326,10,7,128,0.001,16
combined,LSTM,0.03805595488718489,0.05225738396048461,10,7,128,0.001,32
combined,LSTM_Attn,0.03882316019583818,0.052774574765761195,10,7,128,0.001,32
combined,GRU,0.03867049414832296,0.05252369802658911,10,7,128,0.001,32
combined,CNN,0.047639827904181316,0.06374520953197754,10,7,128,0.001,32
combined,LSTM,0.03851317493948204,0.05270795368327654,10,7,128,0.0005,8
combined,LSTM_Attn,0.0385441833184741,0.05274200245255618,10,7,128,0.0005,8
combined,GRU,0.03790926158408256,0.052606681723196234,10,7,128,0.0005,8
combined,CNN,0.06006818540756757,0.08138208856784131,10,7,128,0.0005,8
combined,LSTM,0.03890253278550329,0.052931199128861975,10,7,128,0.0005,16
combined,LSTM_Attn,0.03883238618565859,0.05277768350704379,10,7,128,0.0005,16
combined,GRU,0.03989993917311307,0.05384365910795704,10,7,128,0.0005,16
combined,CNN,0.06330988412015175,0.09179661408033936,10,7,128,0.0005,16
combined,LSTM,0.038366711966041765,0.05276111108038062,10,7,128,0.0005,32
combined,LSTM_Attn,0.038633797225370095,0.05262109426344998,10,7,128,0.0005,32
combined,GRU,0.03808490657557689,0.052336238485737784,10,7,128,0.0005,32
combined,CNN,0.04417448089636437,0.05770442433418241,10,7,128,0.0005,32
combined,LSTM,0.038496126884540696,0.052617764060923215,10,7,256,0.001,8
combined,LSTM_Attn,0.038495845481164796,0.05271500141322745,10,7,256,0.001,8
combined,GRU,0.038885467142374515,0.05287173315083574,10,7,256,0.001,8
combined,CNN,0.04917940522600437,0.06574990049308169,10,7,256,0.001,8
combined,LSTM,0.03910251751235898,0.05337766572106494,10,7,256,0.001,16
combined,LSTM_Attn,0.03868821512210591,0.05276250072983264,10,7,256,0.001,16
combined,GRU,0.038876332089052994,0.05283056846209783,10,7,256,0.001,16
combined,CNN,0.05222101041718555,0.07276783811447632,10,7,256,0.001,16
combined,LSTM,0.03906055529219048,0.05302392018860068,10,7,256,0.001,32
combined,LSTM_Attn,0.03868727618951231,0.05261452357240542,10,7,256,0.001,32
combined,GRU,0.038962146540791574,0.0531145341449563,10,7,256,0.001,32
combined,CNN,0.044048050392706775,0.05982045267033438,10,7,256,0.001,32
combined,LSTM,0.03802168307922488,0.05238826444293289,10,7,256,0.0005,8
combined,LSTM_Attn,0.03835621492592494,0.05248780809439125,10,7,256,0.0005,8
combined,GRU,0.03836992705821061,0.05262123537935054,10,7,256,0.0005,8
combined,CNN,0.044558593043713283,0.059576569591556834,10,7,256,0.0005,8
combined,LSTM,0.03878149003771746,0.05294412399414142,10,7,256,0.0005,16
combined,LSTM_Attn,0.038542475825584684,0.05256021982400423,10,7,256,0.0005,16
combined,GRU,0.039232631471766186,0.053225346018757766,10,7,256,0.0005,16
combined,CNN,0.0462127867312255,0.06289740530743805,10,7,256,0.0005,16
combined,LSTM,0.03892309582657646,0.05303672496787826,10,7,256,0.0005,32
combined,LSTM_Attn,0.03947384773054247,0.05334525387178111,10,7,256,0.0005,32
combined,GRU,0.03818529063676908,0.05265284820036311,10,7,256,0.0005,32
combined,CNN,0.055915411090752584,0.07352102323391356,10,7,256,0.0005,32
combined,LSTM,0.03852578304649008,0.053201676934895165,20,3,32,0.001,8
combined,LSTM_Attn,0.03798272028044659,0.05197653262929987,20,3,32,0.001,8
combined,GRU,0.0380589376266645,0.05260777474907296,20,3,32,0.001,8
combined,CNN,0.047049217960231184,0.064384830898671,20,3,32,0.001,8
combined,LSTM,0.03845207859684314,0.05299614118735846,20,3,32,0.001,16
combined,LSTM_Attn,0.03765940381424224,0.052053497475407814,20,3,32,0.001,16
combined,GRU,0.03850760008466778,0.05318750015579413,20,3,32,0.001,16
combined,CNN,0.04665298520912071,0.06705924752750336,20,3,32,0.001,16
combined,LSTM,0.037934171717346914,0.05214663846466647,20,3,32,0.001,32
combined,LSTM_Attn,0.037887840272970756,0.052082629497224045,20,3,32,0.001,32
combined,GRU,0.037820874054156274,0.05191216488441685,20,3,32,0.001,32
combined,CNN,0.043129445382372775,0.059361583224135046,20,3,32,0.001,32
combined,LSTM,0.037716999374633346,0.05192274249645806,20,3,32,0.0005,8
combined,LSTM_Attn,0.03801137140706129,0.052273196098974,20,3,32,0.0005,8
combined,GRU,0.03840304857943922,0.05279111002034433,20,3,32,0.0005,8
combined,CNN,0.04373817494457214,0.05841017325671248,20,3,32,0.0005,8
combined,LSTM,0.038560996783617546,0.05265268285890302,20,3,32,0.0005,16
combined,LSTM_Attn,0.03795708544979356,0.052130248609903125,20,3,32,0.0005,16
combined,GRU,0.038056134426942924,0.05236151599730679,20,3,32,0.0005,16
combined,CNN,0.0447125450386335,0.06123155527591576,20,3,32,0.0005,16
combined,LSTM,0.03799279441538152,0.0520277880186546,20,3,32,0.0005,32
combined,LSTM_Attn,0.038665178448870144,0.0526972551918606,20,3,32,0.0005,32
combined,GRU,0.03823944777753973,0.05239388678292676,20,3,32,0.0005,32
combined,CNN,0.03891297212057666,0.05356652494375452,20,3,32,0.0005,32
combined,LSTM,0.037727232766865244,0.05236787522635422,20,3,64,0.001,8
combined,LSTM_Attn,0.03796028082279963,0.05210689937691821,20,3,64,0.001,8
combined,GRU,0.039136981737614304,0.05350286935582763,20,3,64,0.001,8
combined,CNN,0.04813374351762927,0.06797092228250162,20,3,64,0.001,8
combined,LSTM,0.0382169719445268,0.05293058136650421,20,3,64,0.001,16
combined,LSTM_Attn,0.038340338743753664,0.052622238586792124,20,3,64,0.001,16
combined,GRU,0.03805623529195126,0.05238408891149158,20,3,64,0.001,16
combined,CNN,0.047090262651864494,0.06299479698614543,20,3,64,0.001,16
combined,LSTM,0.03775927093471509,0.05226691550935558,20,3,64,0.001,32
combined,LSTM_Attn,0.03743827763389277,0.051756067326719564,20,3,64,0.001,32
combined,GRU,0.038405517997876414,0.0529913139682465,20,3,64,0.001,32
combined,CNN,0.040106742502428426,0.05488465378255218,20,3,64,0.001,32
combined,LSTM,0.037819363523635,0.05202999971693217,20,3,64,0.0005,8
combined,LSTM_Attn,0.03855414046772336,0.052777471995750704,20,3,64,0.0005,8
combined,GRU,0.03774082947136819,0.05233723673250644,20,3,64,0.0005,8
combined,CNN,0.04493289639830153,0.060711096781243576,20,3,64,0.0005,8
combined,LSTM,0.0375484690867678,0.051885300176482296,20,3,64,0.0005,16
combined,LSTM_Attn,0.03768372405656741,0.05188067648354365,20,3,64,0.0005,16
combined,GRU,0.03849980658959418,0.05277432957681976,20,3,64,0.0005,16
combined,CNN,0.04545362725839572,0.06325522620156321,20,3,64,0.0005,16
combined,LSTM,0.03828963157465979,0.05248542477316555,20,3,64,0.0005,32
combined,LSTM_Attn,0.03815908990988489,0.052289185695825,20,3,64,0.0005,32
combined,GRU,0.037548775274450316,0.051822667749522384,20,3,64,0.0005,32
combined,CNN,0.04631511117475049,0.06339559584164257,20,3,64,0.0005,32
combined,LSTM,0.03870698353242773,0.05314868847999899,20,3,128,0.001,8
combined,LSTM_Attn,0.0376161865774154,0.05191267423861332,20,3,128,0.001,8
combined,GRU,0.039168445702087565,0.053778105194312656,20,3,128,0.001,8
combined,CNN,0.04546091434291134,0.062193551763855624,20,3,128,0.001,8
combined,LSTM,0.03832777188255418,0.05305427897413253,20,3,128,0.001,16
combined,LSTM_Attn,0.038234116773316854,0.052168402566764055,20,3,128,0.001,16
combined,GRU,0.03814194138288561,0.053195730249785134,20,3,128,0.001,16
combined,CNN,0.04562713544964234,0.06492514503766073,20,3,128,0.001,16
combined,LSTM,0.03768912156402928,0.05222101787888712,20,3,128,0.001,32
combined,LSTM_Attn,0.037939115146533024,0.05219793066134643,20,3,128,0.001,32
combined,GRU,0.038425499773261,0.052940567177440424,20,3,128,0.001,32
combined,CNN,0.039947392849501946,0.055041656418945345,20,3,128,0.001,32
combined,LSTM,0.038680840735573305,0.05351508781293383,20,3,128,0.0005,8
combined,LSTM_Attn,0.038581969080403185,0.05268761349943112,20,3,128,0.0005,8
combined,GRU,0.0382679526835966,0.053080487371234025,20,3,128,0.0005,8
combined,CNN,0.04836730961762034,0.06427189242811675,20,3,128,0.0005,8
combined,LSTM,0.037546016907404306,0.052273573382262434,20,3,128,0.0005,16
combined,LSTM_Attn,0.03818352867313407,0.052421497253248205,20,3,128,0.0005,16
combined,GRU,0.03777406509179671,0.052399674259626605,20,3,128,0.0005,16
combined,CNN,0.04638179485625928,0.06545194883143621,20,3,128,0.0005,16
combined,LSTM,0.03883734431845051,0.05302128733438777,20,3,128,0.0005,32
combined,LSTM_Attn,0.03790426895191007,0.05244189216089711,20,3,128,0.0005,32
combined,GRU,0.03776960517141588,0.05238076720216881,20,3,128,0.0005,32
combined,CNN,0.043993932387396274,0.06251237390672174,20,3,128,0.0005,32
combined,LSTM,0.03830292205856377,0.05229536958735533,20,3,256,0.001,8
combined,LSTM_Attn,0.03838836696576919,0.05245191483945249,20,3,256,0.001,8
combined,GRU,0.03835913650604633,0.05242953051060531,20,3,256,0.001,8
combined,CNN,0.04621306936968727,0.06380767108698114,20,3,256,0.001,8
combined,LSTM,0.03827214633852006,0.053582829845089795,20,3,256,0.001,16
combined,LSTM_Attn,0.038298502169605356,0.05263506210930894,20,3,256,0.001,16
combined,GRU,0.038354591351745654,0.0530622030506175,20,3,256,0.001,16
combined,CNN,0.04351000168315395,0.058445824331274814,20,3,256,0.001,16
combined,LSTM,0.037864130481336467,0.05284453356667462,20,3,256,0.001,32
combined,LSTM_Attn,0.03830044612243344,0.05247773241751825,20,3,256,0.001,32
combined,GRU,0.03833183320043285,0.053201243885067924,20,3,256,0.001,32
combined,CNN,0.03971859649578824,0.05407076664481251,20,3,256,0.001,32
combined,LSTM,0.03717588924386719,0.05188599835451506,20,3,256,0.0005,8
combined,LSTM_Attn,0.0376806780687522,0.05226936660134114,20,3,256,0.0005,8
combined,GRU,0.03788134596500215,0.05232402180990393,20,3,256,0.0005,8
combined,CNN,0.052736867699589816,0.06793500414667007,20,3,256,0.0005,8
combined,LSTM,0.03718645876820208,0.05219803903405555,20,3,256,0.0005,16
combined,LSTM_Attn,0.03814386504013457,0.052435530758066,20,3,256,0.0005,16
combined,GRU,0.038755889558077496,0.05374908122747448,20,3,256,0.0005,16
combined,CNN,0.043135326820478,0.058120593076510886,20,3,256,0.0005,16
combined,LSTM,0.037384571118913364,0.05228577354182884,20,3,256,0.0005,32
combined,LSTM_Attn,0.037540029937555175,0.05208256255320662,20,3,256,0.0005,32
combined,GRU,0.03796119590919779,0.05282794885182118,20,3,256,0.0005,32
combined,CNN,0.04289033446436311,0.0576008810002426,20,3,256,0.0005,32
combined,LSTM,0.03825173717105093,0.05274141416909567,20,7,32,0.001,8
combined,LSTM_Attn,0.03923749954752133,0.053589172041444304,20,7,32,0.001,8
combined,GRU,0.03847552895155923,0.05264994533034609,20,7,32,0.001,8
combined,CNN,0.06761535192711628,0.09701386766036642,20,7,32,0.001,8
combined,LSTM,0.03873707181320393,0.05279391068795859,20,7,32,0.001,16
combined,LSTM_Attn,0.03916749620010054,0.05300078768399963,20,7,32,0.001,16
combined,GRU,0.039086394506518476,0.053328176583022614,20,7,32,0.001,16
combined,CNN,0.051019619466358926,0.06934879398799364,20,7,32,0.001,16
combined,LSTM,0.03907568983699095,0.05327210929787938,20,7,32,0.001,32
combined,LSTM_Attn,0.03954722724766759,0.05331058836503792,20,7,32,0.001,32
combined,GRU,0.03827461842766645,0.0523670036468115,20,7,32,0.001,32
combined,CNN,0.04558864934666272,0.06261802389619497,20,7,32,0.001,32
combined,LSTM,0.038449199478889494,0.05289900191772818,20,7,32,0.0005,8
combined,LSTM_Attn,0.0390725056684678,0.05309850346164584,20,7,32,0.0005,8
combined,GRU,0.0390243684156534,0.05328531482783927,20,7,32,0.0005,8
combined,CNN,0.059104014939051666,0.07744298545955056,20,7,32,0.0005,8
combined,LSTM,0.03886978838296385,0.05284024880107213,20,7,32,0.0005,16
combined,LSTM_Attn,0.03849544885171074,0.05262739274107404,20,7,32,0.0005,16
combined,GRU,0.039553067546903235,0.05378139733034315,20,7,32,0.0005,16
combined,CNN,0.04252814358580241,0.059462811277113746,20,7,32,0.0005,16
combined,LSTM,0.038831587699140385,0.05287437263712445,20,7,32,0.0005,32
combined,LSTM_Attn,0.038612800330202375,0.052652832969159895,20,7,32,0.0005,32
combined,GRU,0.03977076505947786,0.053763345125054554,20,7,32,0.0005,32
combined,CNN,0.05406259334818718,0.07334547899071388,20,7,32,0.0005,32
combined,LSTM,0.03896982121988592,0.05347347889333354,20,7,64,0.001,8
combined,LSTM_Attn,0.03889719493698352,0.05289882500274193,20,7,64,0.001,8
combined,GRU,0.039446106077617095,0.05412535967544764,20,7,64,0.001,8
combined,CNN,0.06698119501685569,0.09173398478477493,20,7,64,0.001,8
combined,LSTM,0.03875857463181987,0.053643008517282785,20,7,64,0.001,16
combined,LSTM_Attn,0.03926059406019212,0.05315493555751868,20,7,64,0.001,16
combined,GRU,0.03897196084942794,0.05317351840087626,20,7,64,0.001,16
combined,CNN,0.04676026808103111,0.06152440310768154,20,7,64,0.001,16
combined,LSTM,0.038407525396902883,0.05273765097287519,20,7,64,0.001,32
combined,LSTM_Attn,0.03917059350096646,0.05302974039642621,20,7,64,0.001,32
combined,GRU,0.038778714059726375,0.0531257280630828,20,7,64,0.001,32
combined,CNN,0.03898618099673044,0.05379791662995942,20,7,64,0.001,32
combined,LSTM,0.03847340691979458,0.052624659924017804,20,7,64,0.0005,8
combined,LSTM_Attn,0.03915914246428139,0.053338480332797276,20,7,64,0.0005,8
combined,GRU,0.03832394910723628,0.05232650641021767,20,7,64,0.0005,8
combined,CNN,0.051633154757987514,0.06764904452094746,20,7,64,0.0005,8
combined,LSTM,0.038623026830484554,0.052772433652780504,20,7,64,0.0005,16
combined,LSTM_Attn,0.03920874637319736,0.053128504983250495,20,7,64,0.0005,16
combined,GRU,0.038399726509596464,0.05261246036587961,20,7,64,0.0005,16
combined,CNN,0.049719475434996725,0.07113755503394675,20,7,64,0.0005,16
combined,LSTM,0.03828902907980607,0.05257714889863068,20,7,64,0.0005,32
combined,LSTM_Attn,0.03883045235317649,0.0527808228111996,20,7,64,0.0005,32
combined,GRU,0.039298792715510136,0.05332675761708617,20,7,64,0.0005,32
combined,CNN,0.04088043964808713,0.05623652440567424,20,7,64,0.0005,32
combined,LSTM,0.038330771791168304,0.05333638685451138,20,7,128,0.001,8
combined,LSTM_Attn,0.03904101715448332,0.05300703910304249,20,7,128,0.001,8
combined,GRU,0.03952719731986068,0.05388151019712234,20,7,128,0.001,8
combined,CNN,0.06056125791930808,0.08017267117373089,20,7,128,0.001,8
combined,LSTM,0.039184284746832866,0.053859151134363216,20,7,128,0.001,16
combined,LSTM_Attn,0.03871601360959733,0.05263439825588762,20,7,128,0.001,16
combined,GRU,0.039326592823628145,0.05340518193386393,20,7,128,0.001,16
combined,CNN,0.04751160611770205,0.06551182191293119,20,7,128,0.001,16
combined,LSTM,0.0385915764531357,0.05291719986116701,20,7,128,0.001,32
combined,LSTM_Attn,0.03954325202335123,0.05348560088255774,20,7,128,0.001,32
combined,GRU,0.038840800442887465,0.052818445875950346,20,7,128,0.001,32
combined,CNN,0.042863030837245776,0.05892281660319911,20,7,128,0.001,32
combined,LSTM,0.039152512180575354,0.05373801622842687,20,7,128,0.0005,8
combined,LSTM_Attn,0.03901283984861165,0.052973957247920686,20,7,128,0.0005,8
combined,GRU,0.0387205190352099,0.05305222084535298,20,7,128,0.0005,8
combined,CNN,0.05885134852617589,0.07621757621197518,20,7,128,0.0005,8
combined,LSTM,0.03914672406912103,0.05326089488004151,20,7,128,0.0005,16
combined,LSTM_Attn,0.03908752285860137,0.05302083341774075,20,7,128,0.0005,16
combined,GRU,0.03873649999122171,0.05319559029533617,20,7,128,0.0005,16
combined,CNN,0.05373102928425729,0.07764974010456528,20,7,128,0.0005,16
combined,LSTM,0.03868825626493042,0.052713921620123685,20,7,128,0.0005,32
combined,LSTM_Attn,0.03998893175736291,0.05358751656040253,20,7,128,0.0005,32
combined,GRU,0.038487618494249275,0.052701573221078254,20,7,128,0.0005,32
combined,CNN,0.048692338516358735,0.06561745575176663,20,7,128,0.0005,32
combined,LSTM,0.03886752591705702,0.052799325854102325,20,7,256,0.001,8
combined,LSTM_Attn,0.03891133059217449,0.05291916533342474,20,7,256,0.001,8
combined,GRU,0.03889135851652467,0.05308482546418078,20,7,256,0.001,8
combined,CNN,0.04775775792733681,0.06463497702078765,20,7,256,0.001,8
combined,LSTM,0.03924523047983826,0.05318980891545606,20,7,256,0.001,16
combined,LSTM_Attn,0.039015191746892615,0.05299918274967613,20,7,256,0.001,16
combined,GRU,0.040756178216257564,0.05552917936639286,20,7,256,0.001,16
combined,CNN,0.045162573706230225,0.06025593008434876,20,7,256,0.001,16
combined,LSTM,0.03868625506378155,0.0527769024479711,20,7,256,0.001,32
combined,LSTM_Attn,0.03895512496570426,0.052925315614372255,20,7,256,0.001,32
combined,GRU,0.03843812786974315,0.05250821373380432,20,7,256,0.001,32
combined,CNN,0.04282075626578044,0.05736516166942697,20,7,256,0.001,32
combined,LSTM,0.03877938495567795,0.05320621104048448,20,7,256,0.0005,8
combined,LSTM_Attn,0.039014424349634334,0.05311971719478193,20,7,256,0.0005,8
combined,GRU,0.03928428118262207,0.054180575095234954,20,7,256,0.0005,8
combined,CNN,0.05784934122044439,0.07942708277136984,20,7,256,0.0005,8
combined,LSTM,0.03896672167033959,0.053623414802255055,20,7,256,0.0005,16
combined,LSTM_Attn,0.03895456510198328,0.052885692140697986,20,7,256,0.0005,16
combined,GRU,0.03851691697398546,0.05279092145254082,20,7,256,0.0005,16
combined,CNN,0.04386392022005556,0.05808070262684073,20,7,256,0.0005,16
combined,LSTM,0.03866093651055994,0.053198287140094155,20,7,256,0.0005,32
combined,LSTM_Attn,0.03935302230217831,0.0531454695322156,20,7,256,0.0005,32
combined,GRU,0.03902140334316985,0.05312047431659391,20,7,256,0.0005,32
combined,CNN,0.0458965503334367,0.061276230640216554,20,7,256,0.0005,32
